,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Expiration,Type,MarketPrice
387,SPXW250529C05845000,2025-05-23 20:04:39+00:00,5845.0,29.3,30.6,31.1,-25.150002,-46.189163,78.0,45,0.18146570495605469,False,REGULAR,USD,2025-05-29,call,30.85
388,SPXW250529C05850000,2025-05-23 20:14:00+00:00,5850.0,27.06,28.5,29.1,-25.070002,-48.091312,282.0,313,0.18058070404052734,False,REGULAR,USD,2025-05-29,call,28.8
389,SPXW250529C05855000,2025-05-23 20:04:55+00:00,5855.0,25.65,26.6,27.2,-23.9,-48.234108,53.0,73,0.17976436698913575,False,REGULAR,USD,2025-05-29,call,26.9
390,SPXW250529C05865000,2025-05-23 20:04:18+00:00,5865.0,22.33,23.1,23.6,-29.97,-57.304012,109.0,53,0.17796384788513184,False,REGULAR,USD,2025-05-29,call,23.35
391,SPXW250529C05870000,2025-05-23 20:04:07+00:00,5870.0,20.77,21.4,22.0,-21.310001,-50.64164,176.0,25,0.17739927833557126,False,REGULAR,USD,2025-05-29,call,21.7
392,SPXW250529C05875000,2025-05-23 20:04:18+00:00,5875.0,19.18,19.8,20.4,-25.52,-57.091724,240.0,183,0.17650664810180666,False,REGULAR,USD,2025-05-29,call,20.1
393,SPXW250529C05880000,2025-05-23 19:42:55+00:00,5880.0,23.7,18.4,18.9,-11.93,-33.48302,180.0,96,0.17571319900512694,False,REGULAR,USD,2025-05-29,call,18.65
394,SPXW250529C05885000,2025-05-23 20:14:49+00:00,5885.0,16.37,17.0,17.5,-18.76,-53.40165,88.0,26,0.1750265603637695,False,REGULAR,USD,2025-05-29,call,17.25
395,SPXW250529C05890000,2025-05-23 20:07:45+00:00,5890.0,14.9,15.7,16.2,-15.5,-50.986843,183.0,100,0.174461990814209,False,REGULAR,USD,2025-05-29,call,15.95
396,SPXW250529C05895000,2025-05-23 20:14:49+00:00,5895.0,13.92,14.4,14.9,-16.28,-53.907288,117.0,52,0.17355410194396972,False,REGULAR,USD,2025-05-29,call,14.65
397,SPXW250529C05900000,2025-05-23 20:05:36+00:00,5900.0,12.3,13.3,13.7,-15.97,-56.490982,1820.0,482,0.17278354080200198,False,REGULAR,USD,2025-05-29,call,13.5
398,SPXW250529C05905000,2025-05-23 19:55:11+00:00,5905.0,12.2,12.2,12.6,-14.22,-53.822865,61.0,63,0.17217319534301762,False,REGULAR,USD,2025-05-29,call,12.399999999999999
399,SPXW250529C05910000,2025-05-23 19:50:06+00:00,5910.0,11.47,11.1,11.6,-13.7,-54.42988,65.0,102,0.17176121215820314,False,REGULAR,USD,2025-05-29,call,11.35
400,SPXW250529C05915000,2025-05-23 20:12:17+00:00,5915.0,9.55,10.2,10.6,-13.04,-57.724655,139.0,210,0.17098302169799806,False,REGULAR,USD,2025-05-29,call,10.399999999999999
401,SPXW250529C05920000,2025-05-23 20:14:15+00:00,5920.0,8.89,9.3,9.7,-12.929999,-59.25756,252.0,101,0.17043371078491215,False,REGULAR,USD,2025-05-29,call,9.5
402,SPXW250529C05925000,2025-05-23 20:05:11+00:00,5925.0,7.95,8.4,8.9,-12.349999,-60.837437,153.0,110,0.17014379669189456,False,REGULAR,USD,2025-05-29,call,8.65
403,SPXW250529C05930000,2025-05-23 20:14:15+00:00,5930.0,7.35,7.7,8.1,-10.67,-59.211987,120.0,139,0.16950293395996097,False,REGULAR,USD,2025-05-29,call,7.9
404,SPXW250529C05935000,2025-05-23 20:10:54+00:00,5935.0,6.55,7.0,7.2,-9.94,-60.278957,557.0,78,0.1677634494018555,False,REGULAR,USD,2025-05-29,call,7.1
405,SPXW250529C05940000,2025-05-23 20:11:45+00:00,5940.0,5.95,6.3,6.6,-9.25,-60.855263,107.0,98,0.1677481907653809,False,REGULAR,USD,2025-05-29,call,6.449999999999999
406,SPXW250529C05945000,2025-05-23 20:06:06+00:00,5945.0,5.43,5.7,5.9,-8.620001,-61.352318,746.0,80,0.16660379302978523,False,REGULAR,USD,2025-05-29,call,5.800000000000001
407,SPXW250529C05950000,2025-05-23 20:10:00+00:00,5950.0,4.8,5.1,5.3,-8.25,-63.21839,928.0,772,0.16584086120605473,False,REGULAR,USD,2025-05-29,call,5.199999999999999
408,SPXW250529C05955000,2025-05-23 19:57:49+00:00,5955.0,5.2,4.6,4.8,-14.36,-73.41513,73.0,85,0.16553568847656253,False,REGULAR,USD,2025-05-29,call,4.699999999999999
409,SPXW250529C05960000,2025-05-23 20:05:42+00:00,5960.0,3.8,4.1,4.3,-6.3999996,-62.745094,96.0,112,0.1648643084716797,False,REGULAR,USD,2025-05-29,call,4.199999999999999
410,SPXW250529C05965000,2025-05-23 20:05:42+00:00,5965.0,3.4,3.7,3.9,-6.6,-66.0,186.0,106,0.16477275665283203,False,REGULAR,USD,2025-05-29,call,3.8
411,SPXW250529C05970000,2025-05-23 20:06:02+00:00,5970.0,3.1,3.3,3.4,-6.0499997,-66.12022,184.0,206,0.1632621516418457,False,REGULAR,USD,2025-05-29,call,3.3499999999999996
412,SPXW250529C05975000,2025-05-23 20:09:49+00:00,5975.0,2.8,2.95,3.1,-5.4799995,-66.18357,100.0,300,0.16352154846191408,False,REGULAR,USD,2025-05-29,call,3.0250000000000004
413,SPXW250529C05980000,2025-05-23 20:06:02+00:00,5980.0,2.45,2.55,2.7,-5.05,-67.333336,30.0,187,0.16223982299804687,False,REGULAR,USD,2025-05-29,call,2.625
414,SPXW250529C05985000,2025-05-23 20:06:42+00:00,5985.0,2.15,2.3,2.4,-4.65,-68.382355,395.0,204,0.16175154663085936,False,REGULAR,USD,2025-05-29,call,2.3499999999999996
415,SPXW250529C05990000,2025-05-23 20:06:42+00:00,5990.0,1.9,2.0,2.1,-4.2,-68.852455,73.0,307,0.16086654571533204,False,REGULAR,USD,2025-05-29,call,2.05
416,SPXW250529C06000000,2025-05-23 20:07:34+00:00,6000.0,1.55,1.55,1.65,-3.3500001,-68.36735,326.0,564,0.1601646484375,False,REGULAR,USD,2025-05-29,call,1.6
417,SPXW250529C06005000,2025-05-23 20:07:04+00:00,6005.0,1.25,1.35,1.45,-5.05,-80.15873,104.0,141,0.1596763720703125,False,REGULAR,USD,2025-05-29,call,1.4
418,SPXW250529C06010000,2025-05-23 20:07:04+00:00,6010.0,1.05,1.15,1.3,-3.05,-74.39024,401.0,199,0.15979844116210937,False,REGULAR,USD,2025-05-29,call,1.225
419,SPXW250529C06020000,2025-05-23 20:06:48+00:00,6020.0,0.85,0.9,1.0,-2.4499998,-74.24242,147.0,153,0.1590049920654297,False,REGULAR,USD,2025-05-29,call,0.95
420,SPXW250529C06025000,2025-05-23 20:06:19+00:00,6025.0,0.75,0.75,0.9,-2.1,-73.68421,70.0,169,0.15931016479492188,False,REGULAR,USD,2025-05-29,call,0.825
421,SPXW250529C06030000,2025-05-23 20:07:04+00:00,6030.0,0.6,0.7,0.8,-1.9,-76.0,326.0,285,0.1593711993408203,False,REGULAR,USD,2025-05-29,call,0.75
422,SPXW250529C06040000,2025-05-23 20:09:41+00:00,6040.0,0.51,0.5,0.65,-1.19,-70.0,145.0,99,0.16022568298339845,False,REGULAR,USD,2025-05-29,call,0.575
423,SPXW250529C06050000,2025-05-23 20:07:07+00:00,6050.0,0.35,0.4,0.55,-1.05,-75.0,320.0,401,0.16205671936035154,False,REGULAR,USD,2025-05-29,call,0.47500000000000003
424,SPXW250529C06060000,2025-05-23 20:07:38+00:00,6060.0,0.3,0.3,0.45,-0.65,-68.42105,99.0,314,0.16309430664062502,False,REGULAR,USD,2025-05-29,call,0.375
425,SPXW250529C06070000,2025-05-23 20:07:04+00:00,6070.0,0.2,0.25,0.35,-0.55,-73.333336,35.0,135,0.16309430664062502,False,REGULAR,USD,2025-05-29,call,0.3
426,SPXW250529C06075000,2025-05-23 20:07:03+00:00,6075.0,0.2,0.2,0.35,-0.6,-75.0,33.0,191,0.16577982666015628,False,REGULAR,USD,2025-05-29,call,0.275
427,SPXW250529C06080000,2025-05-23 20:08:01+00:00,6080.0,0.15,0.2,0.3,-0.54999995,-78.57142,104.0,134,0.1651694812011719,False,REGULAR,USD,2025-05-29,call,0.25
428,SPXW250529C06090000,2025-05-23 20:09:41+00:00,6090.0,0.2,0.15,0.3,-0.24999999,-55.555553,102.0,184,0.17029638305664066,False,REGULAR,USD,2025-05-29,call,0.22499999999999998
429,SPXW250529C06100000,2025-05-23 20:08:08+00:00,6100.0,0.1,0.1,0.25,-0.25,-71.42857,29.0,425,0.17163914306640626,False,REGULAR,USD,2025-05-29,call,0.175
430,SPXW250529C06125000,2025-05-23 20:10:48+00:00,6125.0,0.1,0.1,0.2,-0.25,-71.42857,113.0,534,0.17945156494140624,False,REGULAR,USD,2025-05-29,call,0.15000000000000002
431,SPXW250529C06150000,2025-05-23 19:27:35+00:00,6150.0,0.1,0.05,0.2,0.0,0.0,12.0,649,0.1914143359375,False,REGULAR,USD,2025-05-29,call,0.125
432,SPXW250529C06175000,2025-05-23 14:15:59+00:00,6175.0,0.19,0.05,0.15,-0.030000001,-13.636364,4.0,234,0.19727365234375,False,REGULAR,USD,2025-05-29,call,0.1
433,SPXW250529C06200000,2025-05-23 19:46:44+00:00,6200.0,0.1,0.0,0.15,0.0,0.0,8.0,1148,0.2087481469726562,False,REGULAR,USD,2025-05-29,call,0.075
434,SPXW250529C06225000,2025-05-23 16:59:23+00:00,6225.0,0.1,0.0,0.15,-0.1,-50.0,6.0,208,0.2199785034179687,False,REGULAR,USD,2025-05-29,call,0.075
435,SPXW250529C06250000,2025-05-23 16:48:37+00:00,6250.0,0.1,0.0,0.15,0.0,0.0,1.0,156,0.23120885986328127,False,REGULAR,USD,2025-05-29,call,0.075
436,SPXW250529C06275000,2025-05-22 12:31:30+00:00,6275.0,0.1,0.0,0.15,0.0,0.0,1.0,11,0.24243921630859372,False,REGULAR,USD,2025-05-29,call,0.075
437,SPXW250529C06300000,2025-05-22 20:12:32+00:00,6300.0,0.05,0.0,0.15,0.0,0.0,16.0,175,0.2534254345703125,False,REGULAR,USD,2025-05-29,call,0.075
438,SPXW250529C06400000,2025-05-20 14:55:28+00:00,6400.0,0.14,0.0,0.15,0.0,0.0,30.0,62,0.2966378930664062,False,REGULAR,USD,2025-05-29,call,0.075
439,SPXW250529C06500000,2025-05-21 13:35:29+00:00,6500.0,0.1,0.0,0.15,0.0,0.0,1.0,2,0.33887379882812496,False,REGULAR,USD,2025-05-29,call,0.075
440,SPXW250529C06600000,2025-05-19 13:32:05+00:00,6600.0,0.1,0.0,0.1,0.0,0.0,3.0,7,0.366217275390625,False,REGULAR,USD,2025-05-29,call,0.05
441,SPXW250529C06800000,2025-05-21 18:21:23+00:00,6800.0,0.05,0.0,0.1,0.0,0.0,1.0,7,0.442388388671875,False,REGULAR,USD,2025-05-29,call,0.05
442,SPXW250529C07400000,2025-05-19 18:03:54+00:00,7400.0,0.05,0.0,0.1,0.0,0.0,1.0,3,0.6201209863281252,False,REGULAR,USD,2025-05-29,call,0.05
676,SPXW250530C05805000,2025-05-23 20:13:29+00:00,5805.0,56.3,58.7,59.3,-46.13,-45.035637,405.0,318,0.20339236557006835,False,REGULAR,USD,2025-05-30,call,59.0
677,SPXW250530C05810000,2025-05-23 20:04:23+00:00,5810.0,54.27,55.9,56.5,-37.100002,-40.604137,221.0,1033,0.20208775215148925,False,REGULAR,USD,2025-05-30,call,56.2
678,SPXW250530C05815000,2025-05-23 20:05:12+00:00,5815.0,50.35,53.2,53.8,-38.550003,-43.363335,130.0,112,0.20089376384735103,False,REGULAR,USD,2025-05-30,call,53.5
679,SPXW250530C05820000,2025-05-23 20:13:31+00:00,5820.0,48.35,50.6,51.2,-38.85,-44.552753,408.0,260,0.19980658599853518,False,REGULAR,USD,2025-05-30,call,50.900000000000006
680,SPXW250530C05825000,2025-05-23 20:12:50+00:00,5825.0,46.02,48.0,48.6,-27.52,-37.42181,400.0,449,0.1984867139434814,False,REGULAR,USD,2025-05-30,call,48.3
681,SPXW250530C05830000,2025-05-23 20:08:02+00:00,5830.0,43.4,45.6,46.2,-44.9,-50.849377,483.0,275,0.19760934234619143,False,REGULAR,USD,2025-05-30,call,45.900000000000006
682,SPXW250530C05835000,2025-05-23 20:08:25+00:00,5835.0,41.27,43.1,43.8,-36.579998,-46.987797,194.0,167,0.1964954618835449,False,REGULAR,USD,2025-05-30,call,43.45
683,SPXW250530C05840000,2025-05-23 20:00:33+00:00,5840.0,41.04,40.8,41.4,-22.96,-35.875,369.0,415,0.1951374432373047,False,REGULAR,USD,2025-05-30,call,41.099999999999994
684,SPXW250530C05845000,2025-05-23 20:06:12+00:00,5845.0,36.76,38.6,39.2,-23.810001,-39.30989,175.0,245,0.19422955436706543,False,REGULAR,USD,2025-05-30,call,38.900000000000006
685,SPXW250530C05850000,2025-05-23 20:12:50+00:00,5850.0,34.81,36.4,37.0,-23.34,-40.137573,2625.0,3939,0.1930622686767578,False,REGULAR,USD,2025-05-30,call,36.7
686,SPXW250530C05855000,2025-05-23 19:54:20+00:00,5855.0,34.61,34.3,34.9,-27.989998,-44.712456,196.0,244,0.1920017934417725,False,REGULAR,USD,2025-05-30,call,34.599999999999994
687,SPXW250530C05860000,2025-05-23 20:12:09+00:00,5860.0,30.7,32.3,32.8,-21.8,-41.523808,454.0,327,0.19068192138671874,False,REGULAR,USD,2025-05-30,call,32.55
688,SPXW250530C05865000,2025-05-23 20:13:49+00:00,5865.0,28.9,30.3,30.9,-21.6,-42.772278,301.0,310,0.18981980842590335,False,REGULAR,USD,2025-05-30,call,30.6
689,SPXW250530C05870000,2025-05-23 20:08:25+00:00,5870.0,27.09,28.5,29.0,-20.310001,-42.848103,221.0,506,0.18869829864501952,False,REGULAR,USD,2025-05-30,call,28.75
690,SPXW250530C05875000,2025-05-23 20:13:49+00:00,5875.0,25.4,26.7,27.2,-19.820002,-43.830166,885.0,1800,0.18767597000122072,False,REGULAR,USD,2025-05-30,call,26.95
691,SPXW250530C05880000,2025-05-23 20:13:49+00:00,5880.0,23.8,25.0,25.5,-18.8,-44.131454,482.0,450,0.18676808113098145,False,REGULAR,USD,2025-05-30,call,25.25
692,SPXW250530C05885000,2025-05-23 20:12:50+00:00,5885.0,22.29,23.4,23.9,-18.009998,-44.689823,277.0,348,0.18598226135253904,False,REGULAR,USD,2025-05-30,call,23.65
693,SPXW250530C05890000,2025-05-23 20:05:30+00:00,5890.0,20.63,21.8,22.3,-20.87,-50.28916,340.0,651,0.1849217861175537,False,REGULAR,USD,2025-05-30,call,22.05
694,SPXW250530C05895000,2025-05-23 20:14:38+00:00,5895.0,19.5,20.4,20.8,-24.599998,-55.78231,428.0,1175,0.1839833799743652,False,REGULAR,USD,2025-05-30,call,20.6
695,SPXW250530C05900000,2025-05-23 20:14:46+00:00,5900.0,18.38,19.0,19.4,-15.640001,-45.97296,3768.0,7966,0.18318230155944823,False,REGULAR,USD,2025-05-30,call,19.2
696,SPXW250530C05905000,2025-05-23 20:12:17+00:00,5905.0,16.7,17.6,18.1,-15.099998,-47.484272,298.0,266,0.18253380950927733,False,REGULAR,USD,2025-05-30,call,17.85
697,SPXW250530C05910000,2025-05-23 20:12:59+00:00,5910.0,15.62,16.4,16.8,-15.080001,-49.12052,455.0,1836,0.18160303268432615,False,REGULAR,USD,2025-05-30,call,16.6
698,SPXW250530C05915000,2025-05-23 20:12:59+00:00,5915.0,14.52,15.2,15.6,-13.789999,-48.7107,1041.0,294,0.1808401008605957,False,REGULAR,USD,2025-05-30,call,15.399999999999999
699,SPXW250530C05920000,2025-05-23 20:08:30+00:00,5920.0,13.47,14.1,14.4,-13.53,-50.11111,707.0,585,0.17977962562561037,False,REGULAR,USD,2025-05-30,call,14.25
700,SPXW250530C05925000,2025-05-23 20:14:08+00:00,5925.0,12.5,13.0,13.4,-11.549999,-48.02495,967.0,2891,0.1793981597137451,False,REGULAR,USD,2025-05-30,call,13.2
701,SPXW250530C05930000,2025-05-23 20:13:15+00:00,5930.0,11.5,12.0,12.4,-11.68,-50.388264,1642.0,2848,0.17873440902709958,False,REGULAR,USD,2025-05-30,call,12.2
702,SPXW250530C05935000,2025-05-23 20:05:53+00:00,5935.0,10.56,11.1,11.4,-11.44,-52.0,397.0,428,0.17778074424743653,False,REGULAR,USD,2025-05-30,call,11.25
703,SPXW250530C05940000,2025-05-23 20:09:51+00:00,5940.0,9.6,10.2,10.5,-9.6,-50.0,437.0,568,0.17705595901489257,False,REGULAR,USD,2025-05-30,call,10.35
704,SPXW250530C05945000,2025-05-23 20:01:42+00:00,5945.0,9.23,9.4,9.7,-10.17,-52.422684,799.0,430,0.1766134585571289,False,REGULAR,USD,2025-05-30,call,9.55
705,SPXW250530C05950000,2025-05-23 20:14:23+00:00,5950.0,8.31,8.6,8.9,-9.239999,-52.64957,2672.0,4681,0.17586578536987307,False,REGULAR,USD,2025-05-30,call,8.75
706,SPXW250530C05955000,2025-05-23 20:09:29+00:00,5955.0,7.4,7.9,8.1,-8.6,-53.750004,437.0,344,0.1748053101348877,False,REGULAR,USD,2025-05-30,call,8.0
707,SPXW250530C05960000,2025-05-23 20:14:44+00:00,5960.0,7.05,7.2,7.4,-7.9799995,-53.093807,995.0,1889,0.17406526626586916,False,REGULAR,USD,2025-05-30,call,7.300000000000001
708,SPXW250530C05965000,2025-05-23 20:10:34+00:00,5965.0,6.26,6.6,6.8,-12.24,-66.16216,218.0,350,0.17369905899047855,False,REGULAR,USD,2025-05-30,call,6.699999999999999
709,SPXW250530C05970000,2025-05-23 20:13:51+00:00,5970.0,5.75,6.0,6.2,-7.45,-56.439392,1770.0,1794,0.17304293762207032,False,REGULAR,USD,2025-05-30,call,6.1
710,SPXW250530C05975000,2025-05-23 20:09:30+00:00,5975.0,5.2,5.5,5.7,-6.7,-56.302525,1772.0,3092,0.17284457534790043,False,REGULAR,USD,2025-05-30,call,5.6
711,SPXW250530C05980000,2025-05-23 20:11:02+00:00,5980.0,4.77,5.0,5.1,-6.1299996,-56.238533,288.0,383,0.17153233261108397,False,REGULAR,USD,2025-05-30,call,5.05
712,SPXW250530C05985000,2025-05-23 20:09:47+00:00,5985.0,4.2,4.5,4.7,-5.17,-55.176098,370.0,220,0.1715781085205078,False,REGULAR,USD,2025-05-30,call,4.6
713,SPXW250530C05990000,2025-05-23 20:10:26+00:00,5990.0,3.8,4.1,4.2,-5.5999994,-59.574467,531.0,1250,0.17041845214843754,False,REGULAR,USD,2025-05-30,call,4.15
714,SPXW250530C05995000,2025-05-23 20:12:34+00:00,5995.0,3.55,3.6,3.8,-4.95,-58.235294,468.0,703,0.16986914123535157,False,REGULAR,USD,2025-05-30,call,3.7
715,SPXW250530C06000000,2025-05-23 20:14:44+00:00,6000.0,3.19,3.3,3.5,-4.61,-59.102566,4951.0,19171,0.1700522448730469,False,REGULAR,USD,2025-05-30,call,3.4
716,SPXW250530C06005000,2025-05-23 20:09:29+00:00,6005.0,2.85,3.0,3.1,-4.25,-59.859158,205.0,370,0.16886207122802738,False,REGULAR,USD,2025-05-30,call,3.05
717,SPXW250530C06010000,2025-05-23 20:12:20+00:00,6010.0,2.55,2.7,2.8,-4.05,-61.363636,278.0,1757,0.16846534667968754,False,REGULAR,USD,2025-05-30,call,2.75
718,SPXW250530C06015000,2025-05-23 20:09:38+00:00,6015.0,2.3,2.4,2.5,-3.82,-62.4183,187.0,396,0.16773293212890628,False,REGULAR,USD,2025-05-30,call,2.45
719,SPXW250530C06020000,2025-05-23 20:13:10+00:00,6020.0,2.1,2.15,2.25,-3.2000003,-60.377357,477.0,898,0.16733620758056644,False,REGULAR,USD,2025-05-30,call,2.2
720,SPXW250530C06025000,2025-05-23 20:16:42+00:00,6025.0,1.7,1.9,2.05,-3.1000001,-64.58333,1519.0,3344,0.16739724212646484,False,REGULAR,USD,2025-05-30,call,1.9749999999999999
721,SPXW250530C06030000,2025-05-23 20:12:26+00:00,6030.0,1.65,1.7,1.8,-2.85,-63.333332,1261.0,1232,0.16635965484619147,False,REGULAR,USD,2025-05-30,call,1.75
722,SPXW250530C06035000,2025-05-23 19:59:55+00:00,6035.0,1.5,1.5,1.65,-2.5,-62.5,426.0,301,0.16669534484863285,False,REGULAR,USD,2025-05-30,call,1.575
723,SPXW250530C06040000,2025-05-23 20:14:44+00:00,6040.0,1.28,1.35,1.45,-2.42,-65.4054,390.0,871,0.16584086120605473,False,REGULAR,USD,2025-05-30,call,1.4
724,SPXW250530C06045000,2025-05-23 19:59:56+00:00,6045.0,1.2,1.2,1.35,-3.7,-75.5102,135.0,346,0.16663431030273443,False,REGULAR,USD,2025-05-30,call,1.275
725,SPXW250530C06050000,2025-05-23 20:14:00+00:00,6050.0,1.02,1.05,1.2,-2.08,-67.09678,2044.0,4200,0.16620706848144534,False,REGULAR,USD,2025-05-30,call,1.125
726,SPXW250530C06055000,2025-05-23 20:14:04+00:00,6055.0,0.9,0.95,1.05,-1.65,-64.70589,258.0,506,0.16541361938476565,False,REGULAR,USD,2025-05-30,call,1.0
727,SPXW250530C06060000,2025-05-23 20:01:01+00:00,6060.0,0.92,0.85,0.95,-1.4299998,-60.851063,2239.0,2917,0.1655051712036133,False,REGULAR,USD,2025-05-30,call,0.8999999999999999
728,SPXW250530C06065000,2025-05-23 19:59:55+00:00,6065.0,0.75,0.75,0.85,-1.4200001,-65.43779,157.0,227,0.16535258483886722,False,REGULAR,USD,2025-05-30,call,0.8
729,SPXW250530C06070000,2025-05-23 19:59:51+00:00,6070.0,0.7,0.65,0.8,-0.95,-57.575756,839.0,2921,0.16651224121093755,False,REGULAR,USD,2025-05-30,call,0.7250000000000001
730,SPXW250530C06075000,2025-05-23 20:13:20+00:00,6075.0,0.62,0.6,0.7,-0.83000004,-57.24138,1003.0,950,0.16584086120605473,False,REGULAR,USD,2025-05-30,call,0.6499999999999999
731,SPXW250530C06080000,2025-05-23 20:10:08+00:00,6080.0,0.55,0.5,0.65,-0.74999994,-57.692307,244.0,1273,0.16663431030273443,False,REGULAR,USD,2025-05-30,call,0.575
732,SPXW250530C06085000,2025-05-23 20:05:16+00:00,6085.0,0.5,0.45,0.6,-0.65,-56.521736,101.0,362,0.16736672485351564,False,REGULAR,USD,2025-05-30,call,0.525
733,SPXW250530C06090000,2025-05-23 20:05:16+00:00,6090.0,0.45,0.4,0.55,-0.7,-60.869564,568.0,2288,0.16785500122070315,False,REGULAR,USD,2025-05-30,call,0.47500000000000003
734,SPXW250530C06095000,2025-05-23 19:59:55+00:00,6095.0,0.4,0.4,0.5,-0.49999997,-55.555553,159.0,677,0.16816017395019534,False,REGULAR,USD,2025-05-30,call,0.45
735,SPXW250530C06100000,2025-05-23 20:14:00+00:00,6100.0,0.32,0.35,0.45,-0.63,-66.31579,3019.0,12923,0.16828224304199224,False,REGULAR,USD,2025-05-30,call,0.4
736,SPXW250530C06105000,2025-05-23 20:00:54+00:00,6105.0,0.35,0.3,0.45,-0.35,-50.0,115.0,379,0.1706625903320313,False,REGULAR,USD,2025-05-30,call,0.375
737,SPXW250530C06110000,2025-05-23 19:41:22+00:00,6110.0,0.3,0.3,0.4,-0.45,-59.999996,157.0,465,0.17054052124023442,False,REGULAR,USD,2025-05-30,call,0.35
738,SPXW250530C06115000,2025-05-23 20:09:45+00:00,6115.0,0.25,0.25,0.4,-0.3,-54.545456,103.0,347,0.17285983398437502,False,REGULAR,USD,2025-05-30,call,0.325
739,SPXW250530C06120000,2025-05-23 19:59:55+00:00,6120.0,0.25,0.25,0.35,-0.35000002,-58.333336,514.0,1907,0.17237155761718753,False,REGULAR,USD,2025-05-30,call,0.3
740,SPXW250530C06125000,2025-05-23 20:10:00+00:00,6125.0,0.2,0.2,0.35,-0.2,-50.0,270.0,564,0.17469087036132813,False,REGULAR,USD,2025-05-30,call,0.275
741,SPXW250530C06130000,2025-05-23 20:09:26+00:00,6130.0,0.2,0.2,0.3,-0.24999999,-55.555553,238.0,581,0.17383638671875,False,REGULAR,USD,2025-05-30,call,0.25
742,SPXW250530C06135000,2025-05-23 20:07:17+00:00,6135.0,0.2,0.2,0.3,-0.2,-50.0,71.0,268,0.17603363037109376,False,REGULAR,USD,2025-05-30,call,0.25
743,SPXW250530C06140000,2025-05-23 20:13:51+00:00,6140.0,0.15,0.15,0.3,-0.15,-50.0,168.0,914,0.1783529431152344,False,REGULAR,USD,2025-05-30,call,0.22499999999999998
744,SPXW250530C06145000,2025-05-23 20:09:26+00:00,6145.0,0.15,0.15,0.3,-0.19999999,-57.142853,42.0,303,0.180672255859375,False,REGULAR,USD,2025-05-30,call,0.22499999999999998
745,SPXW250530C06150000,2025-05-23 20:03:44+00:00,6150.0,0.17,0.15,0.3,-0.14999999,-46.874996,1031.0,4637,0.1828694995117187,False,REGULAR,USD,2025-05-30,call,0.22499999999999998
746,SPXW250530C06155000,2025-05-23 19:33:16+00:00,6155.0,0.2,0.15,0.3,-0.07000001,-25.925928,765.0,512,0.18506674316406246,False,REGULAR,USD,2025-05-30,call,0.22499999999999998
747,SPXW250530C06160000,2025-05-23 19:41:02+00:00,6160.0,0.15,0.1,0.3,-0.099999994,-39.999996,8.0,424,0.18738605590820312,False,REGULAR,USD,2025-05-30,call,0.2
748,SPXW250530C06165000,2025-05-23 19:56:50+00:00,6165.0,0.2,0.1,0.25,0.0,0.0,21.0,860,0.18579915771484373,False,REGULAR,USD,2025-05-30,call,0.175
749,SPXW250530C06170000,2025-05-23 19:44:20+00:00,6170.0,0.2,0.1,0.25,0.0,0.0,63.0,418,0.18799640136718748,False,REGULAR,USD,2025-05-30,call,0.175
750,SPXW250530C06175000,2025-05-23 19:33:16+00:00,6175.0,0.15,0.1,0.25,0.0,0.0,77.0,1719,0.1901936450195313,False,REGULAR,USD,2025-05-30,call,0.175
751,SPXW250530C06180000,2025-05-23 19:39:59+00:00,6180.0,0.15,0.1,0.25,-0.019999996,-11.764703,357.0,749,0.192390888671875,False,REGULAR,USD,2025-05-30,call,0.175
752,SPXW250530C06185000,2025-05-23 18:44:19+00:00,6185.0,0.1,0.1,0.25,-0.050000004,-33.333336,18.0,688,0.19446606323242188,False,REGULAR,USD,2025-05-30,call,0.175
753,SPXW250530C06190000,2025-05-23 19:40:50+00:00,6190.0,0.1,0.1,0.25,-0.050000004,-33.333336,135.0,178,0.1966633068847656,False,REGULAR,USD,2025-05-30,call,0.175
754,SPXW250530C06195000,2025-05-23 15:52:01+00:00,6195.0,0.1,0.1,0.25,-0.25,-71.42857,10.0,248,0.19886055053710935,False,REGULAR,USD,2025-05-30,call,0.175
755,SPXW250530C06200000,2025-05-23 20:08:01+00:00,6200.0,0.15,0.1,0.2,0.050000004,50.000008,816.0,3933,0.196297099609375,False,REGULAR,USD,2025-05-30,call,0.15000000000000002
756,SPXW250530C06205000,2025-05-23 20:07:04+00:00,6205.0,0.1,0.05,0.2,0.0,0.0,104.0,525,0.19837227416992187,False,REGULAR,USD,2025-05-30,call,0.125
757,SPXW250530C06210000,2025-05-23 19:40:50+00:00,6210.0,0.1,0.05,0.2,0.0,0.0,515.0,954,0.2004474487304687,False,REGULAR,USD,2025-05-30,call,0.125
758,SPXW250530C06215000,2025-05-22 16:13:43+00:00,6215.0,0.1,0.05,0.2,-0.15,-60.000004,7.0,1214,0.20264469238281246,False,REGULAR,USD,2025-05-30,call,0.125
759,SPXW250530C06220000,2025-05-23 19:55:32+00:00,6220.0,0.1,0.05,0.2,-0.15,-60.000004,17.0,555,0.2048419360351562,False,REGULAR,USD,2025-05-30,call,0.125
760,SPXW250530C06225000,2025-05-23 19:40:51+00:00,6225.0,0.1,0.05,0.2,-0.1,-50.0,21.0,1527,0.2067950415039062,False,REGULAR,USD,2025-05-30,call,0.125
